frame_idx,ground_truth,action_score_propagated,is_retained_tier
6204,0,0.07678584009408951,0
6205,0,0.07678584009408951,0
6206,0,0.07678584009408951,0
6207,0,0.07678584009408951,0
6208,0,0.07678584009408951,0
6209,0,0.07678584009408951,0
6210,0,0.07678584009408951,0
6211,0,0.07678584009408951,0
6212,0,0.07678584009408951,0
6213,0,0.07678584009408951,0
6214,0,0.07678584009408951,0
6215,0,0.07678584009408951,0
6216,0,0.07678584009408951,0
6217,0,0.07678584009408951,0
6218,0,0.07678584009408951,0
6219,0,0.07678584009408951,0
6220,0,0.07678584009408951,0
6221,0,0.07678584009408951,0
6222,0,0.07678584009408951,0
6223,0,0.07678584009408951,0
6224,0,0.07678584009408951,0
6225,0,0.07678584009408951,0
6226,0,0.07678584009408951,0
6227,0,0.07678584009408951,0
6228,0,0.07678584009408951,0
6229,0,0.07678584009408951,0
6230,0,0.07678584009408951,0
6231,0,0.07678584009408951,0
6232,0,0.07678584009408951,0
6233,0,0.07678584009408951,0
6234,0,0.20423643290996552,1
6235,0,0.20423643290996552,0
6236,0,0.20423643290996552,0
6237,0,0.20423643290996552,0
6238,0,0.20423643290996552,0
6239,0,0.20423643290996552,0
6240,0,0.43601614236831665,1
6241,0,0.43601614236831665,0
6242,0,0.43601614236831665,0
6243,0,0.43601614236831665,0
6244,0,0.43601614236831665,0
6245,0,0.43601614236831665,0
6246,0,0.43601614236831665,0
6247,0,0.43601614236831665,0
6248,0,0.43601614236831665,0
6249,0,0.43601614236831665,0
6250,0,0.8177598714828491,1
6251,0,0.8177598714828491,0
6252,0,0.8177598714828491,0
6253,0,0.8177598714828491,0
6254,0,0.8177598714828491,0
6255,0,0.8177598714828491,0
6256,0,0.06342628598213196,1
6257,0,0.06342628598213196,0
6258,0,0.06342628598213196,0
6259,0,0.06342628598213196,0
6260,0,0.06342628598213196,0
6261,0,0.06342628598213196,0
6262,0,0.06342628598213196,0
6263,0,0.06342628598213196,0
6264,0,0.06342628598213196,0
6265,0,0.06342628598213196,0
6266,0,0.06342628598213196,0
6267,0,0.06342628598213196,0
6268,0,0.06342628598213196,0
6269,0,0.06342628598213196,0
6270,0,0.06342628598213196,0
6271,0,0.06342628598213196,0
6272,0,0.06342628598213196,0
6273,0,0.06342628598213196,0
6274,0,0.06342628598213196,0
6275,0,0.06342628598213196,0
6276,0,0.06342628598213196,0
6277,0,0.06342628598213196,0
6278,0,0.06342628598213196,0
6279,0,0.06342628598213196,0
6280,0,0.06342628598213196,0
6281,0,0.06342628598213196,0
6282,0,0.06342628598213196,0
6283,0,0.06342628598213196,0
6284,0,0.3861082196235657,1
6285,0,0.3861082196235657,0
6286,0,0.1067643016576767,1
6287,0,0.1067643016576767,0
6288,0,0.07369302213191986,1
6289,0,0.08073578774929047,1
6290,0,0.07812060415744781,1
6291,0,0.07812060415744781,0
6292,0,0.07812060415744781,0
6293,0,0.07812060415744781,0
6294,0,0.07812060415744781,0
6295,0,0.07812060415744781,0
6296,0,0.07812060415744781,0
6297,0,0.07812060415744781,0
6298,0,0.07812060415744781,0
6299,0,0.05878281965851784,1
6300,0,0.05878281965851784,0
6301,0,0.05878281965851784,0
6302,0,0.05878281965851784,0
6303,0,0.05878281965851784,0
6304,0,0.09695121645927429,1
6305,0,0.09695121645927429,0
6306,0,0.09695121645927429,0
6307,0,0.09695121645927429,0
6308,0,0.09695121645927429,0
6309,0,0.09695121645927429,0
6310,0,0.09695121645927429,0
6311,0,0.09695121645927429,0
6312,0,0.09695121645927429,0
6313,0,0.09695121645927429,0
6314,0,0.09695121645927429,0
6315,0,0.09695121645927429,0
6316,0,0.09695121645927429,0
6317,0,0.09695121645927429,0
6318,0,0.09695121645927429,0
6319,0,0.09695121645927429,0
6320,0,0.0616878978908062,1
6321,0,0.0616878978908062,0
6322,0,0.0616878978908062,0
6323,0,0.0616878978908062,0
6324,0,0.0616878978908062,0
6325,0,0.0616878978908062,0
6326,0,0.0616878978908062,0
6327,0,0.0616878978908062,0
6328,0,0.0616878978908062,0
6329,0,0.0616878978908062,0
6330,0,0.0616878978908062,0
6331,0,0.0616878978908062,0
6332,0,0.0616878978908062,0
6333,0,0.0616878978908062,0
6334,0,0.3407773971557617,1
6335,0,0.3407773971557617,0
6336,0,0.3407773971557617,0
6337,0,0.09880659729242325,1
6338,0,0.05930178612470627,1
6339,0,0.05930178612470627,0
6340,0,0.05930178612470627,0
6341,0,0.05930178612470627,0
6342,0,0.05930178612470627,0
6343,0,0.05930178612470627,0
6344,0,0.05930178612470627,0
6345,0,0.05930178612470627,0
6346,0,0.05930178612470627,0
6347,0,0.05930178612470627,0
6348,0,0.05930178612470627,0
6349,0,0.05930178612470627,0
6350,0,0.05930178612470627,0
6351,0,0.05930178612470627,0
6352,0,0.1269923597574234,1
6353,0,0.1269923597574234,0
6354,0,0.1269923597574234,0
6355,0,0.1269923597574234,0
6356,0,0.1269923597574234,0
6357,0,0.1269923597574234,0
6358,0,0.1269923597574234,0
6359,0,0.1269923597574234,0
6360,0,0.1269923597574234,0
6361,0,0.1269923597574234,0
6362,0,0.1269923597574234,0
6363,0,0.1269923597574234,0
6364,0,0.1269923597574234,0
6365,0,0.1269923597574234,0
6366,0,0.1269923597574234,0
6367,0,0.1269923597574234,0
6368,0,0.1269923597574234,0
6369,0,0.1269923597574234,0
6370,0,0.1269923597574234,0
6371,0,0.1269923597574234,0
6372,0,0.1269923597574234,0
6373,0,0.1269923597574234,0
6374,0,0.1269923597574234,0
6375,0,0.1269923597574234,0
6376,0,0.1269923597574234,0
6377,0,0.1269923597574234,0
6378,0,0.1269923597574234,0
6379,0,0.1269923597574234,0
6380,0,0.1269923597574234,0
6381,0,0.1269923597574234,0
6382,0,0.1269923597574234,0
6383,0,0.1269923597574234,0
6384,0,0.4038649797439575,1
6385,0,0.4038649797439575,0
6386,0,0.4038649797439575,0
6387,0,0.4038649797439575,0
6388,0,0.4038649797439575,0
6389,0,0.4038649797439575,0
6390,0,0.4038649797439575,0
6391,0,0.4038649797439575,0
6392,0,0.4038649797439575,0
6393,0,0.4038649797439575,0
6394,0,0.4038649797439575,0
6395,0,0.4038649797439575,0
6396,0,0.4038649797439575,0
6397,0,0.4038649797439575,0
6398,0,0.4038649797439575,0
6399,0,0.4038649797439575,0
6400,0,0.39878326654434204,1
6401,0,0.39878326654434204,0
6402,0,0.39878326654434204,0
6403,0,0.39878326654434204,0
6404,0,0.39878326654434204,0
6405,0,0.39878326654434204,0
6406,0,0.39878326654434204,0
6407,0,0.39878326654434204,0
6408,0,0.39878326654434204,0
6409,0,0.39878326654434204,0
6410,0,0.39878326654434204,0
6411,0,0.39878326654434204,0
6412,0,0.39878326654434204,0
6413,0,0.39878326654434204,0
6414,0,0.39878326654434204,0
6415,0,0.39878326654434204,0
6416,0,0.39878326654434204,0
6417,0,0.39878326654434204,0
6418,0,0.39878326654434204,0
6419,0,0.39878326654434204,0
6420,0,0.39878326654434204,0
6421,0,0.39878326654434204,0
6422,0,0.39878326654434204,0
6423,0,0.39878326654434204,0
6424,0,0.39878326654434204,0
6425,0,0.39878326654434204,0
6426,0,0.39878326654434204,0
6427,0,0.39878326654434204,0
6428,0,0.39878326654434204,0
6429,0,0.39878326654434204,0
6430,0,0.39878326654434204,0
6431,0,0.39878326654434204,0
6432,0,0.39878326654434204,0
6433,0,0.39878326654434204,0
6434,0,0.39975062012672424,1
6435,0,0.39975062012672424,0
6436,0,0.10252639651298523,1
6437,0,0.10252639651298523,0
6438,0,0.06407823413610458,1
6439,0,0.06407823413610458,0
6440,0,0.0722808986902237,1
6441,0,0.0722808986902237,0
6442,0,0.0722808986902237,0
6443,0,0.0722808986902237,0
6444,0,0.0722808986902237,0
6445,0,0.0722808986902237,0
6446,0,0.0722808986902237,0
6447,0,0.08159081637859344,1
6448,0,0.0971023440361023,1
6449,0,0.0971023440361023,0
6450,0,0.0971023440361023,0
6451,0,0.0971023440361023,0
6452,0,0.0971023440361023,0
6453,0,0.0971023440361023,0
6454,0,0.0971023440361023,0
6455,0,0.0971023440361023,0
6456,0,0.0971023440361023,0
6457,0,0.0971023440361023,0
6458,0,0.0971023440361023,0
6459,0,0.0971023440361023,0
6460,0,0.0971023440361023,0
6461,0,0.0971023440361023,0
6462,0,0.0971023440361023,0
6463,0,0.0971023440361023,0
6464,0,0.0971023440361023,0
6465,0,0.0971023440361023,0
6466,0,0.0971023440361023,0
6467,0,0.0971023440361023,0
6468,0,0.0971023440361023,0
6469,0,0.0971023440361023,0
6470,0,0.0971023440361023,0
6471,0,0.0971023440361023,0
6472,0,0.0971023440361023,0
6473,0,0.0971023440361023,0
6474,0,0.0971023440361023,0
6475,0,0.0971023440361023,0
6476,0,0.0971023440361023,0
6477,0,0.0971023440361023,0
6478,0,0.0971023440361023,0
6479,0,0.10346347093582153,1
6480,0,0.08771341294050217,1
6481,0,0.08771341294050217,0
6482,0,0.08771341294050217,0
6483,0,0.08771341294050217,0
6484,0,0.3276919722557068,1
6485,0,0.3276919722557068,0
6486,0,0.3276919722557068,0
6487,0,0.3276919722557068,0
6488,0,0.3276919722557068,0
6489,0,0.3276919722557068,0
6490,0,0.3276919722557068,0
6491,0,0.3276919722557068,0
6492,0,0.3276919722557068,0
6493,0,0.3276919722557068,0
6494,0,0.3276919722557068,0
6495,0,0.3276919722557068,0
6496,0,0.3276919722557068,0
6497,0,0.09841782599687576,1
6498,0,0.09841782599687576,0
6499,0,0.09841782599687576,0
6500,0,0.8513259887695312,1
6501,0,0.8513259887695312,0
6502,0,0.8513259887695312,0
6503,0,0.8513259887695312,0
6504,0,0.8513259887695312,0
6505,0,0.8513259887695312,0
6506,0,0.8513259887695312,0
6507,0,0.8513259887695312,0
6508,0,0.8513259887695312,0
6509,0,0.8513259887695312,0
6510,0,0.8513259887695312,0
6511,0,0.8513259887695312,0
6512,0,0.8513259887695312,0
6513,0,0.8513259887695312,0
6514,0,0.8513259887695312,0
6515,0,0.8513259887695312,0
6516,0,0.8513259887695312,0
6517,0,0.8513259887695312,0
6518,0,0.8513259887695312,0
6519,0,0.8513259887695312,0
6520,0,0.8513259887695312,0
6521,0,0.8513259887695312,0
6522,0,0.8513259887695312,0
6523,0,0.8513259887695312,0
6524,0,0.8513259887695312,0
6525,0,0.8513259887695312,0
6526,0,0.8513259887695312,0
6527,0,0.8513259887695312,0
6528,0,0.8513259887695312,0
6529,0,0.8513259887695312,0
6530,0,0.8513259887695312,0
6531,0,0.8513259887695312,0
6532,0,0.8513259887695312,0
6533,0,0.8513259887695312,0
6534,0,0.32142966985702515,1
6535,0,0.32142966985702515,0
6536,0,0.32142966985702515,0
6537,0,0.32142966985702515,0
6538,0,0.32142966985702515,0
6539,0,0.32142966985702515,0
6540,0,0.09163916110992432,1
6541,0,0.09163916110992432,0
6542,0,0.09163916110992432,0
6543,0,0.09163916110992432,0
6544,0,0.09163916110992432,0
6545,0,0.09163916110992432,0
6546,0,0.09163916110992432,0
6547,0,0.09163916110992432,0
6548,0,0.09163916110992432,0
6549,0,0.09163916110992432,0
6550,0,0.09163916110992432,0
6551,0,0.09163916110992432,0
6552,0,0.09163916110992432,0
6553,0,0.09163916110992432,0
6554,0,0.09163916110992432,0
6555,0,0.09163916110992432,0
6556,0,0.09163916110992432,0
6557,0,0.09163916110992432,0
6558,0,0.09163916110992432,0
6559,0,0.09163916110992432,0
6560,0,0.3943261504173279,1
6561,0,0.3943261504173279,0
6562,0,0.3943261504173279,0
6563,0,0.3943261504173279,0
6564,0,0.3943261504173279,0
6565,0,0.3943261504173279,0
6566,0,0.3943261504173279,0
6567,0,0.3943261504173279,0
6568,0,0.3943261504173279,0
6569,0,0.3943261504173279,0
6570,0,0.3943261504173279,0
6571,0,0.3943261504173279,0
6572,0,0.3943261504173279,0
6573,0,0.3943261504173279,0
6574,0,0.3943261504173279,0
6575,0,0.3943261504173279,0
6576,0,0.3943261504173279,0
6577,0,0.3943261504173279,0
6578,0,0.3943261504173279,0
6579,0,0.3943261504173279,0
6580,0,0.3943261504173279,0
6581,0,0.3943261504173279,0
6582,0,0.3943261504173279,0
6583,0,0.3943261504173279,0
6584,0,0.3531680703163147,1
6585,0,0.3531680703163147,0
6586,0,0.08975829184055328,1
6587,0,0.08975829184055328,0
6588,0,0.08975829184055328,0
6589,0,0.08975829184055328,0
6590,0,0.11847826838493347,1
6591,0,0.11847826838493347,0
6592,0,0.14287234842777252,1
6593,0,0.14287234842777252,0
6594,0,0.14287234842777252,0
6595,0,0.14287234842777252,0
6596,0,0.14287234842777252,0
6597,0,0.14287234842777252,0
6598,0,0.14287234842777252,0
6599,0,0.1032862663269043,1
6600,0,0.1032862663269043,0
6601,0,0.1032862663269043,0
6602,0,0.1032862663269043,0
6603,0,0.1032862663269043,0
6604,0,0.1032862663269043,0
6605,0,0.1032862663269043,0
6606,0,0.1032862663269043,0
6607,0,0.1032862663269043,0
6608,0,0.1032862663269043,0
6609,0,0.09001391381025314,1
6610,0,0.09001391381025314,0
6611,0,0.09001391381025314,0
6612,0,0.09001391381025314,0
6613,0,0.09001391381025314,0
6614,0,0.09001391381025314,0
6615,0,0.09001391381025314,0
6616,0,0.09001391381025314,0
6617,0,0.09001391381025314,0
6618,0,0.09001391381025314,0
6619,0,0.09001391381025314,0
6620,0,0.09001391381025314,0
6621,0,0.09001391381025314,0
6622,0,0.09001391381025314,0
6623,0,0.09001391381025314,0
6624,0,0.09001391381025314,0
6625,0,0.09001391381025314,0
6626,0,0.09001391381025314,0
6627,0,0.09001391381025314,0
6628,0,0.09001391381025314,0
6629,0,0.09001391381025314,0
6630,0,0.09001391381025314,0
6631,0,0.09001391381025314,0
6632,0,0.1778138130903244,1
6633,0,0.17863132059574127,1
6634,0,0.29615211486816406,1
6635,0,0.29615211486816406,0
6636,0,0.19533583521842957,1
6637,0,0.19533583521842957,0
6638,0,0.18504191935062408,1
6639,0,0.18504191935062408,0
6640,0,0.3215698003768921,1
6641,0,0.3215698003768921,0
6642,0,0.3215698003768921,0
6643,0,0.3215698003768921,0
6644,0,0.3215698003768921,0
6645,0,0.3215698003768921,0
6646,0,0.3215698003768921,0
6647,0,0.3215698003768921,0
6648,0,0.3215698003768921,0
6649,0,0.3215698003768921,0
6650,0,0.3215698003768921,0
6651,0,0.3215698003768921,0
6652,0,0.3215698003768921,0
6653,0,0.3215698003768921,0
6654,0,0.3215698003768921,0
6655,0,0.3215698003768921,0
6656,0,0.24521756172180176,1
6657,0,0.24521756172180176,0
6658,0,0.24521756172180176,0
6659,0,0.11273561418056488,1
6660,0,0.11273561418056488,0
6661,0,0.11273561418056488,0
6662,0,0.11273561418056488,0
6663,0,0.11273561418056488,0
6664,0,0.11273561418056488,0
6665,0,0.11273561418056488,0
6666,0,0.11273561418056488,0
6667,0,0.11273561418056488,0
6668,0,0.11273561418056488,0
6669,0,0.11273561418056488,0
6670,0,0.11273561418056488,0
6671,0,0.11273561418056488,0
6672,0,0.27546772360801697,1
6673,0,0.27546772360801697,0
6674,0,0.27546772360801697,0
6675,0,0.27546772360801697,0
6676,0,0.27546772360801697,0
6677,0,0.27546772360801697,0
6678,0,0.27546772360801697,0
6679,0,0.27546772360801697,0
6680,0,0.27546772360801697,0
6681,0,0.27546772360801697,0
6682,0,0.27546772360801697,0
6683,0,0.27546772360801697,0
6684,0,0.5020021200180054,1
6685,0,0.5020021200180054,0
6686,0,0.19932380318641663,1
6687,0,0.19932380318641663,0
6688,0,0.32512450218200684,1
6689,0,0.32512450218200684,0
6690,0,0.32512450218200684,0
6691,0,0.32512450218200684,0
6692,0,0.32512450218200684,0
6693,0,0.32512450218200684,0
6694,0,0.32512450218200684,0
6695,0,0.32512450218200684,0
6696,0,0.32512450218200684,0
6697,0,0.32512450218200684,0
6698,0,0.32512450218200684,0
6699,0,0.32512450218200684,0
6700,0,0.32512450218200684,0
6701,0,0.32512450218200684,0
6702,0,0.32512450218200684,0
6703,0,0.32512450218200684,0
6704,0,0.17884807288646698,1
6705,0,0.17884807288646698,0
6706,0,0.17884807288646698,0
6707,0,0.17884807288646698,0
6708,0,0.17884807288646698,0
6709,0,0.17884807288646698,0
6710,0,0.17884807288646698,0
6711,0,0.17884807288646698,0
6712,0,0.17884807288646698,0
6713,0,0.17884807288646698,0
6714,0,0.17884807288646698,0
6715,0,0.17884807288646698,0
6716,0,0.17884807288646698,0
6717,0,0.17884807288646698,0
6718,0,0.17884807288646698,0
6719,0,0.17884807288646698,0
6720,0,0.47710859775543213,1
6721,0,0.47710859775543213,0
6722,0,0.47710859775543213,0
6723,0,0.47710859775543213,0
6724,0,0.47710859775543213,0
6725,0,0.47710859775543213,0
6726,0,0.47710859775543213,0
6727,0,0.47710859775543213,0
6728,0,0.47710859775543213,0
6729,0,0.47710859775543213,0
6730,0,0.47710859775543213,0
6731,0,0.47710859775543213,0
6732,0,0.47710859775543213,0
6733,0,0.47710859775543213,0
6734,0,0.4267598092556,1
6735,0,0.4267598092556,0
6736,0,0.4267598092556,0
6737,0,0.14116378128528595,1
6738,0,0.14116378128528595,0
6739,0,0.14116378128528595,0
6740,0,0.14116378128528595,0
6741,0,0.14116378128528595,0
6742,0,0.14116378128528595,0
6743,0,0.14116378128528595,0
6744,0,0.14116378128528595,0
6745,0,0.14116378128528595,0
6746,0,0.14116378128528595,0
6747,0,0.14116378128528595,0
6748,0,0.14116378128528595,0
6749,0,0.14116378128528595,0
6750,0,0.8706358075141907,1
6751,0,0.8706358075141907,0
6752,0,0.8706358075141907,0
6753,0,0.8706358075141907,0
6754,0,0.8706358075141907,0
6755,0,0.8706358075141907,0
6756,0,0.8706358075141907,0
6757,0,0.8706358075141907,0
6758,0,0.8706358075141907,0
6759,0,0.8706358075141907,0
6760,0,0.8706358075141907,0
6761,0,0.8706358075141907,0
6762,0,0.8706358075141907,0
6763,0,0.8706358075141907,0
6764,0,0.8706358075141907,0
6765,0,0.8706358075141907,0
6766,0,0.8706358075141907,0
6767,0,0.8706358075141907,0
6768,0,0.8706358075141907,0
6769,0,0.8706358075141907,0
6770,0,0.8706358075141907,0
6771,0,0.8706358075141907,0
6772,0,0.8706358075141907,0
6773,0,0.8706358075141907,0
6774,0,0.8706358075141907,0
6775,0,0.8706358075141907,0
6776,0,0.8706358075141907,0
6777,0,0.8706358075141907,0
6778,0,0.8706358075141907,0
6779,0,0.8706358075141907,0
6780,0,0.8706358075141907,0
6781,0,0.8706358075141907,0
6782,0,0.8706358075141907,0
6783,0,0.8706358075141907,0
6784,0,0.4564078450202942,1
6785,0,0.4564078450202942,0
6786,0,0.4564078450202942,0
6787,0,0.4564078450202942,0
6788,0,0.4564078450202942,0
6789,0,0.4564078450202942,0
6790,0,0.4564078450202942,0
6791,0,0.4564078450202942,0
6792,0,0.4564078450202942,0
6793,0,0.4564078450202942,0
6794,0,0.4564078450202942,0
6795,0,0.4564078450202942,0
6796,0,0.4564078450202942,0
6797,0,0.4564078450202942,0
6798,0,0.4564078450202942,0
6799,0,0.4564078450202942,0
6800,0,0.4564078450202942,0
6801,0,0.4564078450202942,0
6802,0,0.4564078450202942,0
6803,0,0.4564078450202942,0
6804,0,0.4564078450202942,0
6805,0,0.4564078450202942,0
6806,0,0.4564078450202942,0
6807,0,0.4564078450202942,0
6808,0,0.4564078450202942,0
6809,0,0.4564078450202942,0
6810,0,0.4564078450202942,0
6811,0,0.4564078450202942,0
6812,0,0.4564078450202942,0
6813,0,0.4564078450202942,0
6814,0,0.4564078450202942,0
6815,0,0.4564078450202942,0
6816,0,0.4564078450202942,0
6817,0,0.4564078450202942,0
6818,0,0.4564078450202942,0
6819,0,0.4564078450202942,0
6820,0,0.4564078450202942,0
6821,0,0.4564078450202942,0
6822,0,0.4564078450202942,0
6823,0,0.4564078450202942,0
6824,0,0.4564078450202942,0
6825,0,0.4564078450202942,0
6826,0,0.4564078450202942,0
6827,0,0.4564078450202942,0
6828,0,0.4564078450202942,0
6829,0,0.4564078450202942,0
6830,0,0.4564078450202942,0
6831,0,0.4564078450202942,0
6832,0,0.4564078450202942,0
6833,0,0.4564078450202942,0
6834,0,0.45135217905044556,1
6835,0,0.45135217905044556,0
6836,0,0.45135217905044556,0
6837,0,0.45135217905044556,0
6838,0,0.45135217905044556,0
6839,0,0.45135217905044556,0
6840,0,0.45135217905044556,0
6841,0,0.11858941614627838,1
6842,0,0.11858941614627838,0
6843,0,0.11858941614627838,0
6844,0,0.11858941614627838,0
6845,0,0.11858941614627838,0
6846,0,0.11858941614627838,0
6847,0,0.11858941614627838,0
6848,0,0.11858941614627838,0
6849,0,0.11858941614627838,0
6850,0,0.11858941614627838,0
6851,0,0.11858941614627838,0
6852,0,0.11858941614627838,0
6853,0,0.11858941614627838,0
6854,0,0.11858941614627838,0
6855,0,0.11858941614627838,0
6856,0,0.11858941614627838,0
6857,0,0.11858941614627838,0
6858,0,0.11858941614627838,0
6859,0,0.11858941614627838,0
6860,0,0.11858941614627838,0
6861,0,0.11858941614627838,0
6862,0,0.11858941614627838,0
6863,0,0.11858941614627838,0
6864,0,0.11858941614627838,0
6865,0,0.11858941614627838,0
6866,0,0.11858941614627838,0
6867,0,0.11858941614627838,0
6868,0,0.11858941614627838,0
6869,0,0.11858941614627838,0
6870,0,0.11858941614627838,0
6871,0,0.11858941614627838,0
6872,0,0.11858941614627838,0
6873,0,0.11858941614627838,0
6874,0,0.11858941614627838,0
6875,0,0.11858941614627838,0
6876,0,0.11858941614627838,0
6877,0,0.11858941614627838,0
6878,0,0.11858941614627838,0
6879,0,0.11858941614627838,0
6880,0,0.41922226548194885,1
6881,0,0.41922226548194885,0
6882,0,0.14942729473114014,1
6883,0,0.16886933147907257,1
6884,0,0.24570119380950928,1
6885,0,0.24570119380950928,0
6886,0,0.24570119380950928,0
6887,0,0.24570119380950928,0
6888,0,0.24570119380950928,0
6889,0,0.24570119380950928,0
6890,0,0.24570119380950928,0
6891,0,0.24570119380950928,0
6892,0,0.24570119380950928,0
6893,0,0.24570119380950928,0
6894,0,0.24570119380950928,0
6895,0,0.09784065186977386,1
6896,0,0.09784065186977386,0
6897,0,0.09784065186977386,0
6898,0,0.09784065186977386,0
6899,0,0.09784065186977386,0
6900,0,0.09784065186977386,0
6901,0,0.09784065186977386,0
6902,0,0.09784065186977386,0
6903,0,0.09784065186977386,0
6904,0,0.09784065186977386,0
6905,0,0.09784065186977386,0
6906,0,0.09784065186977386,0
6907,0,0.09784065186977386,0
6908,0,0.09784065186977386,0
6909,0,0.09784065186977386,0
6910,0,0.09784065186977386,0
6911,0,0.09784065186977386,0
6912,0,0.1313471496105194,1
6913,0,0.1313471496105194,0
6914,0,0.1313471496105194,0
6915,0,0.1313471496105194,0
6916,0,0.1313471496105194,0
6917,0,0.1313471496105194,0
6918,0,0.1313471496105194,0
6919,0,0.1313471496105194,0
6920,0,0.1313471496105194,0
6921,0,0.1313471496105194,0
6922,0,0.1313471496105194,0
6923,0,0.1313471496105194,0
6924,0,0.1313471496105194,0
6925,0,0.1313471496105194,0
6926,0,0.1313471496105194,0
6927,0,0.1313471496105194,0
6928,0,0.1313471496105194,0
6929,0,0.1313471496105194,0
6930,0,0.1313471496105194,0
6931,0,0.1313471496105194,0
6932,0,0.1313471496105194,0
6933,0,0.1313471496105194,0
6934,0,0.3999941051006317,1
6935,0,0.3999941051006317,0
6936,0,0.3999941051006317,0
6937,0,0.3999941051006317,0
6938,0,0.3999941051006317,0
6939,0,0.3999941051006317,0
6940,0,0.3999941051006317,0
6941,0,0.3999941051006317,0
6942,0,0.3999941051006317,0
6943,0,0.3999941051006317,0
6944,0,0.204290509223938,1
6945,0,0.204290509223938,0
6946,0,0.204290509223938,0
6947,0,0.204290509223938,0
6948,0,0.204290509223938,0
6949,0,0.204290509223938,0
6950,0,0.204290509223938,0
6951,0,0.204290509223938,0
6952,0,0.204290509223938,0
6953,0,0.204290509223938,0
6954,0,0.204290509223938,0
6955,0,0.204290509223938,0
6956,0,0.204290509223938,0
6957,0,0.204290509223938,0
6958,0,0.204290509223938,0
6959,0,0.204290509223938,0
6960,0,0.15879791975021362,1
6961,0,0.12337347865104675,1
6962,0,0.17400455474853516,1
6963,0,0.17400455474853516,0
6964,0,0.17400455474853516,0
6965,0,0.17400455474853516,0
6966,0,0.17400455474853516,0
6967,0,0.17400455474853516,0
6968,0,0.17400455474853516,0
6969,0,0.17400455474853516,0
6970,0,0.17400455474853516,0
6971,0,0.17400455474853516,0
6972,0,0.17400455474853516,0
6973,0,0.17400455474853516,0
6974,0,0.17400455474853516,0
6975,0,0.17400455474853516,0
6976,0,0.2561400532722473,1
6977,0,0.2561400532722473,0
6978,0,0.2561400532722473,0
6979,0,0.2561400532722473,0
6980,0,0.2561400532722473,0
6981,0,0.2561400532722473,0
6982,0,0.3316152095794678,1
6983,0,0.21600107848644257,1
6984,0,0.428466260433197,1
6985,0,0.428466260433197,0
6986,0,0.24194985628128052,1
6987,0,0.24194985628128052,0
6988,0,0.23979580402374268,1
6989,0,0.23979580402374268,0
6990,0,0.21840304136276245,1
6991,0,0.21840304136276245,0
6992,0,0.3610213100910187,1
6993,0,0.3610213100910187,0
6994,0,0.221075177192688,1
6995,0,0.221075177192688,0
6996,0,0.1915193349123001,1
6997,0,0.1915193349123001,0
6998,0,0.1808421015739441,1
6999,0,0.1808421015739441,0
7000,0,0.8629342913627625,1
7001,0,0.8629342913627625,0
7002,0,0.8629342913627625,0
7003,0,0.8629342913627625,0
7004,0,0.8629342913627625,0
7005,0,0.8629342913627625,0
7006,0,0.8629342913627625,0
7007,0,0.8629342913627625,0
7008,0,0.25038501620292664,1
7009,0,0.25038501620292664,0
7010,0,0.25038501620292664,0
7011,0,0.25038501620292664,0
7012,0,0.25038501620292664,0
7013,0,0.25038501620292664,0
7014,0,0.25038501620292664,0
7015,0,0.25038501620292664,0
7016,0,0.25038501620292664,0
7017,0,0.25038501620292664,0
7018,0,0.25038501620292664,0
7019,0,0.25038501620292664,0
7020,0,0.25038501620292664,0
7021,0,0.25038501620292664,0
7022,0,0.25038501620292664,0
7023,0,0.25038501620292664,0
7024,0,0.25038501620292664,0
7025,0,0.25038501620292664,0
7026,0,0.25038501620292664,0
7027,0,0.25038501620292664,0
7028,0,0.25038501620292664,0
7029,0,0.25038501620292664,0
7030,0,0.25038501620292664,0
7031,0,0.25038501620292664,0
7032,0,0.1556047797203064,1
7033,0,0.1299060881137848,1
7034,0,0.3210657835006714,1
7035,0,0.3210657835006714,0
7036,0,0.3210657835006714,0
7037,0,0.3210657835006714,0
7038,0,0.3210657835006714,0
7039,0,0.3210657835006714,0
7040,0,0.5518664717674255,1
7041,0,0.5518664717674255,0
7042,0,0.5518664717674255,0
7043,0,0.5518664717674255,0
7044,0,0.5518664717674255,0
7045,0,0.5518664717674255,0
7046,0,0.5518664717674255,0
7047,0,0.5518664717674255,0
7048,0,0.5518664717674255,0
7049,0,0.5518664717674255,0
7050,0,0.5518664717674255,0
7051,0,0.5518664717674255,0
7052,0,0.1903153359889984,1
7053,0,0.1903153359889984,0
7054,0,0.21155789494514465,1
7055,0,0.21155789494514465,0
7056,0,0.25645938515663147,1
7057,0,0.25645938515663147,0
7058,0,0.25645938515663147,0
7059,0,0.25645938515663147,0
7060,0,0.25645938515663147,0
7061,0,0.25645938515663147,0
7062,0,0.25645938515663147,0
7063,0,0.25645938515663147,0
7064,0,0.25645938515663147,0
7065,0,0.25645938515663147,0
7066,0,0.25645938515663147,0
7067,0,0.25645938515663147,0
7068,0,0.25645938515663147,0
7069,0,0.25645938515663147,0
7070,0,0.19013190269470215,1
7071,0,0.19013190269470215,0
7072,0,0.20769599080085754,1
7073,0,0.20769599080085754,0
7074,0,0.1863330900669098,1
7075,0,0.1863330900669098,0
7076,0,0.1863330900669098,0
7077,0,0.1863330900669098,0
